"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0007015";"GO:0007015";"actin filament organization";"4/13";"467/18888";0,00856531049250535;12,4447372755724;6,57229960035651;0,000220899915845744;0,00373320857779307;0,00182920632068756;"KIRREL1/CD2AP/NPHS1/INF2";4
"GO:0090183";"GO:0090183";"regulation of kidney development";"2/13";"34/18888";0,0588235294117647;85,4660633484163;12,9368829003584;0,000242293581880955;0,00396267245205304;0,00194163956957234;"PAX2/WT1";2
"GO:0008154";"GO:0008154";"actin polymerization or depolymerization";"3/13";"196/18888";0,0153061224489796;22,2386185243328;7,84397318080018;0,000291491009761053;0,00461831068590168;0,00226289073367133;"KIRREL1/NPHS1/INF2";3
"GO:0030838";"GO:0030838";"positive regulation of actin filament polymerization";"2/13";"52/18888";0,0384615384615385;55,8816568047337;10,4002608200273;0,000568705828943884;0,00873738955377422;0,0042811666867865;"KIRREL1/NPHS1";2
"GO:0001658";"GO:0001658";"branching involved in ureteric bud morphogenesis";"2/13";"60/18888";0,0333333333333333;48,4307692307692;9,65702564300341;0,000756778426881732;0,0112849018361482;0,00552940274749501;"PAX2/WT1";2
"GO:0051258";"GO:0051258";"protein polymerization";"3/13";"287/18888";0,0104529616724739;15,1873492361297;6,35599793769318;0,000886889970154302;0,0128472347105209;0,00629491828440347;"KIRREL1/NPHS1/INF2";3
"GO:0060675";"GO:0060675";"ureteric bud morphogenesis";"2/13";"67/18888";0,0298507462686567;43,3708381171068;9,11785738128633;0,000942766645626574;0,0132772969259076;0,00650564118034712;"PAX2/WT1";2
"GO:0072171";"GO:0072171";"mesonephric tubule morphogenesis";"2/13";"68/18888";0,0294117647058824;42,7330316742081;9,04761824979415;0,000970958392075198;0,0133047541833007;0,00651909475191314;"PAX2/WT1";2
"GO:0048645";"GO:0048645";"animal organ formation";"2/13";"69/18888";0,0289855072463768;42,1137123745819;8,97889005438286;0,000999554187282542;0,0133361571829539;0,00653448166755346;"PAX2/WT1";2
"GO:0072078";"GO:0072078";"nephron tubule morphogenesis";"2/13";"77/18888";0,025974025974026;37,7382617382617;8,47749829209904;0,00124280844328472;0,0161565097627014;0,0079164046589796;"PAX2/WT1";2
"GO:0072088";"GO:0072088";"nephron epithelium morphogenesis";"2/13";"79/18888";0,0253164556962025;36,7828627069133;8,36402766656565;0,00130762878520247;0,0165741948524412;0,00812106298178373;"PAX2/WT1";2
"GO:0061333";"GO:0061333";"renal tubule morphogenesis";"2/13";"81/18888";0,0246913580246914;35,8746438746439;8,25471749498293;0,00137404416214841;0,0165866759573629;0,00812717850293295;"PAX2/WT1";2
"GO:0072028";"GO:0072028";"nephron morphogenesis";"2/13";"81/18888";0,0246913580246914;35,8746438746439;8,25471749498293;0,00137404416214841;0,0165866759573629;0,00812717850293295;"PAX2/WT1";2
"GO:0032414";"GO:0032414";"positive regulation of ion transmembrane transporter activity";"2/13";"83/18888";0,0240963855421687;35,0101946246525;8,14931641716249;0,0014420507468472;0,0170027843872449;0,00833106429023107;"ACTN4/TRPC6";2
"GO:0032956";"GO:0032956";"regulation of actin cytoskeleton organization";"3/13";"344/18888";0,00872093023255814;12,6708407871199;5,73309769732441;0,00149546388542144;0,0172318224979243;0,00844328892247509;"KIRREL1/CD2AP/NPHS1";3
"GO:2000027";"GO:2000027";"regulation of animal organ morphogenesis";"2/13";"89/18888";0,0224719101123595;32,6499567847882;7,85435337867603;0,00165557956698996;0,0186528631214202;0,00913957374993288;"PAX2/WT1";2
"GO:0032273";"GO:0032273";"positive regulation of protein polymerization";"2/13";"91/18888";0,021978021978022;31,9323753169907;7,76246013189585;0,00172991283293527;0,019066647963004;0,00934232101997081;"KIRREL1/NPHS1";2
"GO:0032411";"GO:0032411";"positive regulation of transporter activity";"2/13";"92/18888";0,0217391304347826;31,5852842809365;7,71762021622811;0,00176766926428577;0,0190682620636784;0,00934311190081617;"ACTN4/TRPC6";2
"GO:0060993";"GO:0060993";"kidney morphogenesis";"2/13";"98/18888";0,0204081632653061;29,6514913657771;7,46288186134816;0,00200243519181663;0,0199338374649786;0,00976722857206468;"PAX2/WT1";2
"GO:0001657";"GO:0001657";"ureteric bud development";"2/13";"99/18888";0,0202020202020202;29,3519813519814;7,42264798404512;0,00204292965812225;0,0199338374649786;0,00976722857206468;"PAX2/WT1";2
"GO:0032970";"GO:0032970";"regulation of actin filament-based process";"3/13";"385/18888";0,00779220779220779;11,3214785214785;5,36983436210718;0,00206431781434571;0,0199338374649786;0,00976722857206468;"KIRREL1/CD2AP/NPHS1";3
"GO:0072080";"GO:0072080";"nephron tubule development";"2/13";"100/18888";0,02;29,0584615384615;7,38300674413423;0,00208381338391295;0,0199338374649786;0,00976722857206468;"PAX2/WT1";2
"GO:0072163";"GO:0072163";"mesonephric epithelium development";"2/13";"100/18888";0,02;29,0584615384615;7,38300674413423;0,00208381338391295;0,0199338374649786;0,00976722857206468;"PAX2/WT1";2
"GO:0072164";"GO:0072164";"mesonephric tubule development";"2/13";"100/18888";0,02;29,0584615384615;7,38300674413423;0,00208381338391295;0,0199338374649786;0,00976722857206468;"PAX2/WT1";2
"GO:0001823";"GO:0001823";"mesonephros development";"2/13";"104/18888";0,0192307692307692;27,9408284023669;7,2300826467317;0,00225123146863726;0,0207522609927107;0,0101682416573855;"PAX2/WT1";2
"GO:0061326";"GO:0061326";"renal tubule development";"2/13";"104/18888";0,0192307692307692;27,9408284023669;7,2300826467317;0,00225123146863726;0,0207522609927107;0,0101682416573855;"PAX2/WT1";2
"GO:0120034";"GO:0120034";"positive regulation of plasma membrane bounded cell projection assembly";"2/13";"111/18888";0,018018018018018;26,1787941787942;6,98221150273139;0,0025590910735086;0,0231689138262296;0,0113523588975194;"ANLN/PLCE1";2
"GO:0042692";"GO:0042692";"muscle cell differentiation";"3/13";"428/18888";0,00700934579439252;10,1840402588066;5,04370295411117;0,00279000087357491;0,0245503898487136;0,0120292577687043;"ACTN4/NPHS1/WT1";3
"GO:0003002";"GO:0003002";"regionalization";"3/13";"429/18888";0,00699300699300699;10,1603012372243;5,03667586850596;0,0028085258604051;0,0245503898487136;0,0120292577687043;"LMX1B/PAX2/WT1";3
"GO:0003014";"GO:0003014";"renal system process";"2/13";"127/18888";0,015748031496063;22,8806783767414;6,49298407071553;0,00333310221398002;0,0286420817370825;0,014034114585179;"KIRREL1/NPHS2";2
"GO:0007389";"GO:0007389";"pattern specification process";"3/13";"474/18888";0,00632911392405063;9,19571567672834;4,74254730145525;0,00372319910452751;0,0314610324332575;0,0154153506783946;"LMX1B/PAX2/WT1";3
"GO:0030833";"GO:0030833";"regulation of actin filament polymerization";"2/13";"136/18888";0,0147058823529412;21,3665158371041;6,25564481774985;0,00381092933108345;0,0316744454239231;0,0155199192775788;"KIRREL1/NPHS1";2
"GO:0008584";"GO:0008584";"male gonad development";"2/13";"149/18888";0,0134228187919463;19,5023231801755;5,95053312695124;0,00455424569783327;0,0371317126050077;0,0181938838882629;"CD2AP/WT1";2
"GO:0046546";"GO:0046546";"development of primary male sexual characteristics";"2/13";"150/18888";0,0133333333333333;19,3723076923077;5,92867179034448;0,0046139997911548;0,0371317126050077;0,0181938838882629;"CD2AP/WT1";2
"GO:0008064";"GO:0008064";"regulation of actin polymerization or depolymerization";"2/13";"154/18888";0,012987012987013;18,8691308691309;5,84330046032455;0,00485666885326993;0,0378820170555055;0,0185615198278818;"KIRREL1/NPHS1";2
"GO:0034767";"GO:0034767";"positive regulation of monoatomic ion transmembrane transport";"2/13";"154/18888";0,012987012987013;18,8691308691309;5,84330046032455;0,00485666885326993;0,0378820170555055;0,0185615198278818;"ACTN4/TRPC6";2
"GO:0030832";"GO:0030832";"regulation of actin filament length";"2/13";"157/18888";0,0127388535031847;18,5085742283195;5,78135732187757;0,00504249334119556;0,0381573749848679;0,0186964403538437;"KIRREL1/NPHS1";2
"GO:0048754";"GO:0048754";"branching morphogenesis of an epithelial tube";"2/13";"157/18888";0,0127388535031847;18,5085742283195;5,78135732187757;0,00504249334119556;0,0381573749848679;0,0186964403538437;"PAX2/WT1";2
"GO:0046661";"GO:0046661";"male sex differentiation";"2/13";"173/18888";0,0115606936416185;16,7967985771454;5,47780921861429;0,00608837211795023;0,043830589361806;0,0214762152795312;"CD2AP/WT1";2
"GO:1902905";"GO:1902905";"positive regulation of supramolecular fiber organization";"2/13";"175/18888";0,0114285714285714;16,6048351648352;5,44272243849826;0,00622554191717265;0,043830589361806;0,0214762152795312;"KIRREL1/NPHS1";2
"GO:0060538";"GO:0060538";"skeletal muscle organ development";"2/13";"182/18888";0,010989010989011;15,9661876584954;5,32434393403371;0,00671678080093071;0,043830589361806;0,0214762152795312;"NPHS1/WT1";2
"GO:0051495";"GO:0051495";"positive regulation of cytoskeleton organization";"2/13";"184/18888";0,0108695652173913;15,7926421404682;5,29172299059669;0,0068603043602451;0,043830589361806;0,0214762152795312;"KIRREL1/NPHS1";2
"GO:0044837";"GO:0044837";"actomyosin contractile ring organization";"1/13";"10/18888";0,1;145,292307692308;11,9777398028838;0,00686302904119784;0,043830589361806;0,0214762152795312;"ANLN";1
"GO:0072203";"GO:0072203";"cell proliferation involved in metanephros development";"1/13";"10/18888";0,1;145,292307692308;11,9777398028838;0,00686302904119784;0,043830589361806;0,0214762152795312;"WT1";1
"GO:0072205";"GO:0072205";"metanephric collecting duct development";"1/13";"10/18888";0,1;145,292307692308;11,9777398028838;0,00686302904119784;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0090184";"GO:0090184";"positive regulation of kidney development";"1/13";"10/18888";0,1;145,292307692308;11,9777398028838;0,00686302904119784;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0061138";"GO:0061138";"morphogenesis of a branching epithelium";"2/13";"189/18888";0,0105820105820106;15,3748473748474;5,21236283701281;0,00722524040342678;0,043830589361806;0,0214762152795312;"PAX2/WT1";2
"GO:0003337";"GO:0003337";"mesenchymal to epithelial transition involved in metanephros morphogenesis";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0021562";"GO:0021562";"vestibulocochlear nerve development";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0021603";"GO:0021603";"cranial nerve formation";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0021604";"GO:0021604";"cranial nerve structural organization";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0032060";"GO:0032060";"bleb assembly";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"ANLN";1
"GO:0060900";"GO:0060900";"embryonic camera-type eye formation";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0071635";"GO:0071635";"negative regulation of transforming growth factor beta production";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"CD2AP";1
"GO:0072124";"GO:0072124";"regulation of glomerular mesangial cell proliferation";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"WT1";1
"GO:0072173";"GO:0072173";"metanephric tubule morphogenesis";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0072178";"GO:0072178";"nephric duct morphogenesis";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:2001054";"GO:2001054";"negative regulation of mesenchymal cell apoptotic process";"1/13";"11/18888";0,0909090909090909;132,083916083916;11,41271436898;0,00754693520829486;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0031334";"GO:0031334";"positive regulation of protein-containing complex assembly";"2/13";"197/18888";0,0101522842639594;14,7504880905896;5,09148706483862;0,00782723050182957;0,043830589361806;0,0214762152795312;"KIRREL1/NPHS1";2
"GO:0072017";"GO:0072017";"distal tubule development";"1/13";"12/18888";0,0833333333333333;121,076923076923;10,9195533781641;0,00823040662018759;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0072110";"GO:0072110";"glomerular mesangial cell proliferation";"1/13";"12/18888";0,0833333333333333;121,076923076923;10,9195533781641;0,00823040662018759;0,043830589361806;0,0214762152795312;"WT1";1
"GO:0072182";"GO:0072182";"regulation of nephron tubule epithelial cell differentiation";"1/13";"12/18888";0,0833333333333333;121,076923076923;10,9195533781641;0,00823040662018759;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:1902337";"GO:1902337";"regulation of apoptotic process involved in morphogenesis";"1/13";"12/18888";0,0833333333333333;121,076923076923;10,9195533781641;0,00823040662018759;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:1904672";"GO:1904672";"regulation of somatic stem cell population maintenance";"1/13";"12/18888";0,0833333333333333;121,076923076923;10,9195533781641;0,00823040662018759;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0032271";"GO:0032271";"regulation of protein polymerization";"2/13";"204/18888";0,00980392156862745;14,2443438914027;4,99137603270023;0,00837208553639772;0,043830589361806;0,0214762152795312;"KIRREL1/NPHS1";2
"GO:0120032";"GO:0120032";"regulation of plasma membrane bounded cell projection assembly";"2/13";"204/18888";0,00980392156862745;14,2443438914027;4,99137603270023;0,00837208553639772;0,043830589361806;0,0214762152795312;"ANLN/PLCE1";2
"GO:0001763";"GO:0001763";"morphogenesis of a branching structure";"2/13";"206/18888";0,00970873786407767;14,1060492905153;4,9636758161073;0,00853084145900124;0,043830589361806;0,0214762152795312;"PAX2/WT1";2
"GO:0060491";"GO:0060491";"regulation of cell projection assembly";"2/13";"206/18888";0,00970873786407767;14,1060492905153;4,9636758161073;0,00853084145900124;0,043830589361806;0,0214762152795312;"ANLN/PLCE1";2
"GO:0007501";"GO:0007501";"mesodermal cell fate specification";"1/13";"13/18888";0,0769230769230769;111,763313609467;10,484164386313;0,00891344353022883;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0060911";"GO:0060911";"cardiac cell fate commitment";"1/13";"13/18888";0,0769230769230769;111,763313609467;10,484164386313;0,00891344353022883;0,043830589361806;0,0214762152795312;"WT1";1
"GO:1904748";"GO:1904748";"regulation of apoptotic process involved in development";"1/13";"13/18888";0,0769230769230769;111,763313609467;10,484164386313;0,00891344353022883;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:1905939";"GO:1905939";"regulation of gonad development";"1/13";"13/18888";0,0769230769230769;111,763313609467;10,484164386313;0,00891344353022883;0,043830589361806;0,0214762152795312;"WT1";1
"GO:0043270";"GO:0043270";"positive regulation of monoatomic ion transport";"2/13";"211/18888";0,00947867298578199;13,77178271965;4,89608417695388;0,0089336907869538;0,043830589361806;0,0214762152795312;"ACTN4/TRPC6";2
"GO:0034764";"GO:0034764";"positive regulation of transmembrane transport";"2/13";"213/18888";0,00938967136150235;13,6424702058505;4,86968782636521;0,00909720527709865;0,043830589361806;0,0214762152795312;"ACTN4/TRPC6";2
"GO:0045216";"GO:0045216";"cell-cell junction organization";"2/13";"213/18888";0,00938967136150235;13,6424702058505;4,86968782636521;0,00909720527709865;0,043830589361806;0,0214762152795312;"KIRREL1/NPHS1";2
"GO:0002064";"GO:0002064";"epithelial cell development";"2/13";"216/18888";0,00925925925925926;13,4529914529915;4,83075300174912;0,00934501065011826;0,043830589361806;0,0214762152795312;"NPHS2/NPHS1";2
"GO:0032908";"GO:0032908";"regulation of transforming growth factor beta1 production";"1/13";"14/18888";0,0714285714285714;103,78021978022;10,0960448380097;0,00959604619163801;0,043830589361806;0,0214762152795312;"CD2AP";1
"GO:0072160";"GO:0072160";"nephron tubule epithelial cell differentiation";"1/13";"14/18888";0,0714285714285714;103,78021978022;10,0960448380097;0,00959604619163801;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0072283";"GO:0072283";"metanephric renal vesicle morphogenesis";"1/13";"14/18888";0,0714285714285714;103,78021978022;10,0960448380097;0,00959604619163801;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:1900025";"GO:1900025";"negative regulation of substrate adhesion-dependent cell spreading";"1/13";"14/18888";0,0714285714285714;103,78021978022;10,0960448380097;0,00959604619163801;0,043830589361806;0,0214762152795312;"ACTN4";1
"GO:2000651";"GO:2000651";"positive regulation of sodium ion transmembrane transporter activity";"1/13";"14/18888";0,0714285714285714;103,78021978022;10,0960448380097;0,00959604619163801;0,043830589361806;0,0214762152795312;"ACTN4";1
"GO:2001053";"GO:2001053";"regulation of mesenchymal cell apoptotic process";"1/13";"14/18888";0,0714285714285714;103,78021978022;10,0960448380097;0,00959604619163801;0,043830589361806;0,0214762152795312;"PAX2";1
"GO:0032412";"GO:0032412";"regulation of monoatomic ion transmembrane transporter activity";"2/13";"221/18888";0,00904977375565611;13,1486251305256;4,76755476540943;0,00976474740278289;0,0442029190465261;0,0216586502542929;"ACTN4/TRPC6";2
"GO:0072044";"GO:0072044";"collecting duct development";"1/13";"15/18888";0,0666666666666667;96,8615384615385;9,74718570400715;0,0102782148575018;0,0453135211543775;0,0222028256876011;"PAX2";1
"GO:0072176";"GO:0072176";"nephric duct development";"1/13";"15/18888";0,0666666666666667;96,8615384615385;9,74718570400715;0,0102782148575018;0,0453135211543775;0,0222028256876011;"PAX2";1
"GO:1901722";"GO:1901722";"regulation of cell proliferation involved in kidney development";"1/13";"15/18888";0,0666666666666667;96,8615384615385;9,74718570400715;0,0102782148575018;0,0453135211543775;0,0222028256876011;"WT1";1
"GO:0022898";"GO:0022898";"regulation of transmembrane transporter activity";"2/13";"229/18888";0,00873362445414847;12,689284514612;4,67058386177336;0,0104537000698149;0,0456898787534151;0,0223872342692951;"ACTN4/TRPC6";2
"GO:0008406";"GO:0008406";"gonad development";"2/13";"233/18888";0,00858369098712446;12,4714427203698;4,62389603704369;0,0108061372810214;0,0459361363323856;0,0225078961371182;"CD2AP/WT1";2
"GO:0001771";"GO:0001771";"immunological synapse formation";"1/13";"16/18888";0,0625;90,8076923076923;9,4313584377756;0,0109599497807704;0,0459361363323856;0,0225078961371182;"CD2AP";1
"GO:0097152";"GO:0097152";"mesenchymal cell apoptotic process";"1/13";"16/18888";0,0625;90,8076923076923;9,4313584377756;0,0109599497807704;0,0459361363323856;0,0225078961371182;"PAX2";1
"GO:2000696";"GO:2000696";"regulation of epithelial cell differentiation involved in kidney development";"1/13";"16/18888";0,0625;90,8076923076923;9,4313584377756;0,0109599497807704;0,0459361363323856;0,0225078961371182;"PAX2";1
"GO:0045137";"GO:0045137";"development of primary sexual characteristics";"2/13";"238/18888";0,00840336134453781;12,2094376212023;4,56712156073727;0,0112540931493518;0,0459361363323856;0,0225078961371182;"CD2AP/WT1";2
"GO:0010155";"GO:0010155";"regulation of proton transport";"1/13";"17/18888";0,0588235294117647;85,4660633484163;9,14363630468766;0,0116412512142621;0,0459361363323856;0,0225078961371182;"ACTN4";1
"GO:0032905";"GO:0032905";"transforming growth factor beta1 production";"1/13";"17/18888";0,0588235294117647;85,4660633484163;9,14363630468766;0,0116412512142621;0,0459361363323856;0,0225078961371182;"CD2AP";1
"GO:0042693";"GO:0042693";"muscle cell fate commitment";"1/13";"17/18888";0,0588235294117647;85,4660633484163;9,14363630468766;0,0116412512142621;0,0459361363323856;0,0225078961371182;"WT1";1
"GO:0045217";"GO:0045217";"cell-cell junction maintenance";"1/13";"17/18888";0,0588235294117647;85,4660633484163;9,14363630468766;0,0116412512142621;0,0459361363323856;0,0225078961371182;"KIRREL1";1
"GO:0048532";"GO:0048532";"anatomical structure arrangement";"1/13";"17/18888";0,0588235294117647;85,4660633484163;9,14363630468766;0,0116412512142621;0,0459361363323856;0,0225078961371182;"PAX2";1
"GO:0072077";"GO:0072077";"renal vesicle morphogenesis";"1/13";"17/18888";0,0588235294117647;85,4660633484163;9,14363630468766;0,0116412512142621;0,0459361363323856;0,0225078961371182;"PAX2";1
"GO:0072109";"GO:0072109";"glomerular mesangium development";"1/13";"17/18888";0,0588235294117647;85,4660633484163;9,14363630468766;0,0116412512142621;0,0459361363323856;0,0225078961371182;"WT1";1
"GO:0001710";"GO:0001710";"mesodermal cell fate commitment";"1/13";"18/18888";0,0555555555555556;80,7179487179487;8,88006416011338;0,0123221194106596;0,0459361363323856;0,0225078961371182;"PAX2";1
"GO:0007096";"GO:0007096";"regulation of exit from mitosis";"1/13";"18/18888";0,0555555555555556;80,7179487179487;8,88006416011338;0,0123221194106596;0,0459361363323856;0,0225078961371182;"ANLN";1
"GO:0044030";"GO:0044030";"regulation of DNA methylation";"1/13";"18/18888";0,0555555555555556;80,7179487179487;8,88006416011338;0,0123221194106596;0,0459361363323856;0,0225078961371182;"WT1";1
