"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0014032";"GO:0014032";"neural crest cell development";"1/2";"80/18888";0,0125;118,05;10,7962168422618;0,00845327076993529;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:1903036";"GO:1903036";"positive regulation of response to wounding";"1/2";"80/18888";0,0125;118,05;10,7962168422618;0,00845327076993529;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0048644";"GO:0048644";"muscle organ morphogenesis";"1/2";"81/18888";0,0123456790123457;116,592592592593;10,7285059644578;0,00855870959694793;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0048844";"GO:0048844";"artery morphogenesis";"1/2";"81/18888";0,0123456790123457;116,592592592593;10,7285059644578;0,00855870959694793;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0090049";"GO:0090049";"regulation of cell migration involved in sprouting angiogenesis";"1/2";"82/18888";0,0121951219512195;115,170731707317;10,6620322059545;0,00866414281760042;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0001570";"GO:0001570";"vasculogenesis";"1/2";"83/18888";0,0120481927710843;113,78313253012;10,5967582220822;0,00876957043189175;0,0198287827214626;0,000113436972090747;"SOX18";1
"GO:0014855";"GO:0014855";"striated muscle cell proliferation";"1/2";"84/18888";0,0119047619047619;112,428571428571;10,5326482283209;0,00887499243982237;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0061053";"GO:0061053";"somite development";"1/2";"85/18888";0,0117647058823529;111,105882352941;10,4696679174747;0,0089804088413924;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0048864";"GO:0048864";"stem cell development";"1/2";"86/18888";0,0116279069767442;109,813953488372;10,4077843821573;0,0090858196366016;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0033627";"GO:0033627";"cell adhesion mediated by integrin";"1/2";"88/18888";0,0113636363636364;107,318181818182;10,287182576566;0,00929662440793755;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0055017";"GO:0055017";"cardiac muscle tissue growth";"1/2";"91/18888";0,010989010989011;103,78021978022;10,1137557895602;0,00961278951723565;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0001656";"GO:0001656";"metanephros development";"1/2";"93/18888";0,010752688172043;101,548387096774;10,0028075448619;0,00982353822496396;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0014033";"GO:0014033";"neural crest cell differentiation";"1/2";"93/18888";0,010752688172043;101,548387096774;10,0028075448619;0,00982353822496396;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0001942";"GO:0001942";"hair follicle development";"1/2";"94/18888";0,0106382978723404;100,468085106383;9,9486595240384;0,00992890416928682;0,0198287827214626;0,000113436972090747;"SOX18";1
"GO:0048704";"GO:0048704";"embryonic skeletal system morphogenesis";"1/2";"94/18888";0,0106382978723404;100,468085106383;9,9486595240384;0,00992890416928682;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0072091";"GO:0072091";"regulation of stem cell proliferation";"1/2";"96/18888";0,0104166666666667;98,375;9,84290017599691;0,0101396192388503;0,0198287827214626;0,000113436972090747;"SOX18";1
"GO:0022404";"GO:0022404";"molting cycle process";"1/2";"97/18888";0,0103092783505155;97,360824742268;9,79124515385523;0,0102449683640914;0,0198287827214626;0,000113436972090747;"SOX18";1
"GO:0022405";"GO:0022405";"hair cycle process";"1/2";"97/18888";0,0103092783505155;97,360824742268;9,79124515385523;0,0102449683640914;0,0198287827214626;0,000113436972090747;"SOX18";1
"GO:0002042";"GO:0002042";"cell migration involved in sprouting angiogenesis";"1/2";"98/18888";0,0102040816326531;96,3673469387755;9,74037874028257;0,0103503118829708;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0001657";"GO:0001657";"ureteric bud development";"1/2";"99/18888";0,0101010101010101;95,3939393939394;9,69028099023001;0,0104556497954901;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0060419";"GO:0060419";"heart growth";"1/2";"99/18888";0,0101010101010101;95,3939393939394;9,69028099023001;0,0104556497954901;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0072163";"GO:0072163";"mesonephric epithelium development";"1/2";"100/18888";0,01;94,44;9,6409326581844;0,0105609821016486;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0072164";"GO:0072164";"mesonephric tubule development";"1/2";"100/18888";0,01;94,44;9,6409326581844;0,0105609821016486;0,0198287827214626;0,000113436972090747;"FOXC2";1
"GO:0046620";"GO:0046620";"regulation of organ growth";"1/2";"102/18888";0,00980392156862745;92,5882352941177;9,54441057800084;0,0107716298948829;0,0200072769141785;0,000114458105916353;"FOXC2";1
"GO:0035282";"GO:0035282";"segmentation";"1/2";"103/18888";0,00970873786407767;91,6893203883495;9,49720156370874;0,0108769453819588;0,0200072769141785;0,000114458105916353;"FOXC2";1
"GO:0001823";"GO:0001823";"mesonephros development";"1/2";"104/18888";0,00961538461538462;90,8076923076923;9,45067138066149;0,010982255262674;0,0200072769141785;0,000114458105916353;"FOXC2";1
"GO:0001708";"GO:0001708";"cell fate specification";"1/2";"110/18888";0,00909090909090909;85,8545454545454;9,18487567041835;0,0116139968133894;0,0209507393496436;0,000119855488270272;"SOX18";1
"GO:0060840";"GO:0060840";"artery development";"1/2";"113/18888";0,00884955752212389;83,5752212389381;9,05994351762811;0,0119297919028769;0,0213114729138772;0,000121919181429503;"FOXC2";1
"GO:0042303";"GO:0042303";"molting cycle";"1/2";"118/18888";0,00847457627118644;80,0338983050847;8,86234732439809;0,0124560049248067;0,0218276657729946;0,000124872229822624;"SOX18";1
"GO:0042633";"GO:0042633";"hair cycle";"1/2";"118/18888";0,00847457627118644;80,0338983050847;8,86234732439809;0,0124560049248067;0,0218276657729946;0,000124872229822624;"SOX18";1
"GO:0072009";"GO:0072009";"nephron epithelium development";"1/2";"121/18888";0,00826446280991736;78,0495867768595;8,74967793329848;0,0127716654616353;0,0221176045401833;0,000126530918422101;"FOXC2";1
"GO:0045446";"GO:0045446";"endothelial cell differentiation";"1/2";"123/18888";0,00813008130081301;76,7804878048781;8,67685146834557;0,0129820777877174;0,0221176045401833;0,000126530918422101;"SOX18";1
"GO:0008286";"GO:0008286";"insulin receptor signaling pathway";"1/2";"126/18888";0,00793650793650794;74,9523809523809;8,57085924697406;0,0132976542291344;0,0221176045401833;0,000126530918422101;"FOXC2";1
"GO:0072089";"GO:0072089";"stem cell proliferation";"1/2";"126/18888";0,00793650793650794;74,9523809523809;8,57085924697406;0,0132976542291344;0,0221176045401833;0,000126530918422101;"SOX18";1
"GO:0003206";"GO:0003206";"cardiac chamber morphogenesis";"1/2";"127/18888";0,0078740157480315;74,3622047244095;8,53636032425404;0,0134028351635522;0,0221176045401833;0,000126530918422101;"FOXC2";1
"GO:0003231";"GO:0003231";"cardiac ventricle development";"1/2";"127/18888";0,0078740157480315;74,3622047244095;8,53636032425404;0,0134028351635522;0,0221176045401833;0,000126530918422101;"FOXC2";1
"GO:0048706";"GO:0048706";"embryonic skeletal system development";"1/2";"128/18888";0,0078125;73,78125;8,50226375351005;0,0135080104916089;0,0221176045401833;0,000126530918422101;"FOXC2";1
"GO:0098773";"GO:0098773";"skin epidermis development";"1/2";"129/18888";0,00775193798449612;73,2093023255814;8,4685617322407;0,0136131802133052;0,0221176045401833;0,000126530918422101;"SOX18";1
"GO:0001704";"GO:0001704";"formation of primary germ layer";"1/2";"131/18888";0,00763358778625954;72,0916030534351;8,40231117265672;0,0138235028376146;0,0221176045401833;0,000126530918422101;"FOXC2";1
"GO:0010595";"GO:0010595";"positive regulation of endothelial cell migration";"1/2";"131/18888";0,00763358778625954;72,0916030534351;8,40231117265672;0,0138235028376146;0,0221176045401833;0,000126530918422101;"FOXC2";1
"GO:0007368";"GO:0007368";"determination of left/right symmetry";"1/2";"137/18888";0,0072992700729927;68,9343065693431;8,21227925115123;0,0144543361578853;0,0228969213479443;0,000130989252562611;"SOX18";1
"GO:0061041";"GO:0061041";"regulation of wound healing";"1/2";"138/18888";0,0072463768115942;68,4347826086957;8,18180951573265;0,0145594554223342;0,0228969213479443;0,000130989252562611;"FOXC2";1
"GO:0007498";"GO:0007498";"mesoderm development";"1/2";"140/18888";0,00714285714285714;67,4571428571429;8,12184518254983;0,01476967713215;0,0230306829857255;0,000131754479323372;"FOXC2";1
"GO:0060972";"GO:0060972";"left/right pattern formation";"1/2";"143/18888";0,00699300699300699;66,041958041958;8,03425105683647;0,0150849676491679;0,0233246558608983;0,000133436246343811;"SOX18";1
"GO:0009799";"GO:0009799";"specification of symmetry";"1/2";"147/18888";0,00680272108843537;64,2448979591837;7,92162498141509;0,015505276516141;0,0233775210956146;0,000133738679036697;"SOX18";1
"GO:0009855";"GO:0009855";"determination of bilateral symmetry";"1/2";"147/18888";0,00680272108843537;64,2448979591837;7,92162498141509;0,015505276516141;0,0233775210956146;0,000133738679036697;"SOX18";1
"GO:0120161";"GO:0120161";"regulation of cold-induced thermogenesis";"1/2";"151/18888";0,00662251655629139;62,5430463576159;7,81346966567494;0,0159254956813417;0,0233775210956146;0,000133738679036697;"FOXC2";1
"GO:0035296";"GO:0035296";"regulation of tube diameter";"1/2";"152/18888";0,00657894736842105;62,1315789473684;7,78709483198685;0,0160305364567398;0,0233775210956146;0,000133738679036697;"FOXC2";1
"GO:0072073";"GO:0072073";"kidney epithelium development";"1/2";"152/18888";0,00657894736842105;62,1315789473684;7,78709483198685;0,0160305364567398;0,0233775210956146;0,000133738679036697;"FOXC2";1
"GO:0097746";"GO:0097746";"blood vessel diameter maintenance";"1/2";"152/18888";0,00657894736842105;62,1315789473684;7,78709483198685;0,0160305364567398;0,0233775210956146;0,000133738679036697;"FOXC2";1
"GO:0106106";"GO:0106106";"cold-induced thermogenesis";"1/2";"152/18888";0,00657894736842105;62,1315789473684;7,78709483198685;0,0160305364567398;0,0233775210956146;0,000133738679036697;"FOXC2";1
"GO:0035150";"GO:0035150";"regulation of tube size";"1/2";"153/18888";0,0065359477124183;61,7254901960784;7,76097690854159;0,0161355716257775;0,0233775210956146;0,000133738679036697;"FOXC2";1
"GO:0043535";"GO:0043535";"regulation of blood vessel endothelial cell migration";"1/2";"156/18888";0,00641025641025641;60,5384615384615;7,68412335924479;0,0164506434947252;0,0235812466238603;0,000134904156887073;"FOXC2";1
"GO:0048754";"GO:0048754";"branching morphogenesis of an epithelial tube";"1/2";"157/18888";0,00636942675159236;60,1528662420382;7,65899229690979;0,0165556562383197;0,0235812466238603;0,000134904156887073;"FOXC2";1
"GO:0072006";"GO:0072006";"nephron development";"1/2";"158/18888";0,00632911392405063;59,7721518987342;7,63409820624493;0,0166606633755535;0,0235812466238603;0,000134904156887073;"FOXC2";1
"GO:0035051";"GO:0035051";"cardiocyte differentiation";"1/2";"165/18888";0,00606060606060606;57,2363636363636;7,46617180453521;0,0173955563580874;0,0244334532052526;0,000139779480579248;"SOX18";1
"GO:0003205";"GO:0003205";"cardiac chamber development";"1/2";"168/18888";0,00595238095238095;56,2142857142857;7,39740969617773;0,0177104263980475;0,0246468302497557;0,000141000173053523;"FOXC2";1
"GO:1990845";"GO:1990845";"adaptive thermogenesis";"1/2";"169/18888";0,00591715976331361;55,8816568047337;7,37489326316395;0,0178153718653126;0,0246468302497557;0,000141000173053523;"FOXC2";1
"GO:0010634";"GO:0010634";"positive regulation of epithelial cell migration";"1/2";"177/18888";0,00564971751412429;53,3559322033898;7,20162537389221;0,0186547337744462;0,0256154553320753;0,000146541506476403;"FOXC2";1
"GO:1903034";"GO:1903034";"regulation of response to wounding";"1/2";"179/18888";0,00558659217877095;52,7597765363128;7,16011695096461;0,018864518188122;0,0256644850390962;0,000146821996791168;"FOXC2";1
"GO:0035265";"GO:0035265";"organ growth";"1/2";"180/18888";0,00555555555555556;52,4666666666667;7,13962018216381;0,018969401985419;0,0256644850390962;0,000146821996791168;"FOXC2";1
"GO:0001659";"GO:0001659";"temperature homeostasis";"1/2";"183/18888";0,00546448087431694;51,6065573770492;7,07913147795019;0,019284019739144;0,0257120263188586;0,00014709397207585;"FOXC2";1
"GO:0007219";"GO:0007219";"Notch signaling pathway";"1/2";"183/18888";0,00546448087431694;51,6065573770492;7,07913147795019;0,019284019739144;0,0257120263188586;0,00014709397207585;"FOXC2";1
