"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0001906";"GO:0001906";"cell killing";"6/19";"226/18888";0,0265486725663717;26,3921751280857;12,1859356421167;6,54167770966888e-08;3,35616508583012e-06;1,43407946129583e-06;"FCGR2A/C3/CFH/FCGR2B/FCGR3B/ITGAM";6
"GO:0002444";"GO:0002444";"myeloid leukocyte mediated immunity";"5/19";"112/18888";0,0446428571428571;44,3796992481203;14,6109299351985;7,29167605545247e-08;3,58507406059746e-06;1,53189159235164e-06;"FCGR2A/C3/FCGR2B/FCGR3B/ITGAM";5
"GO:2000425";"GO:2000425";"regulation of apoptotic cell clearance";"3/19";"10/18888";0,3;298,231578947368;29,8332663888445;1,03094379541319e-07;4,86605471435024e-06;2,07925085474912e-06;"C3/C4A/C4B";3
"GO:0002703";"GO:0002703";"regulation of leukocyte mediated immunity";"6/19";"246/18888";0,024390243902439;24,2464698331194;11,6456078351064;1,08109131489578e-07;4,9064913522193e-06;2,09652931107319e-06;"CD81/C3/TLR4/FCGR2B/CR2/ITGAM";6
"GO:0002920";"GO:0002920";"regulation of humoral immune response";"4/19";"46/18888";0,0869565217391304;86,4439359267734;18,4111327826727;1,1616370627438e-07;5,07678420013958e-06;2,16929494368141e-06;"C3/CFH/FCGR2B/CR2";4
"GO:0006898";"GO:0006898";"receptor-mediated endocytosis";"6/19";"259/18888";0,0231660231660232;23,0294655557813;11,3277308156328;1,46567765722356e-07;6,176784412585e-06;2,63932179627851e-06;"CD81/APOE/C3/SCARB2/FCGR2B/ITGAM";6
"GO:0030100";"GO:0030100";"regulation of endocytosis";"6/19";"291/18888";0,0206185567010309;20,4970157352143;10,6359684291599;2,91153872650889e-07;1,18469506802775e-05;5,06216715062707e-06;"APOE/FCGR2A/C3/C4A/FCGR2B/C4B";6
"GO:0098883";"GO:0098883";"synapse pruning";"3/19";"14/18888";0,214285714285714;213,022556390977;25,1824486731404;3,11925536350707e-07;1,22690710964612e-05;5,24253796182417e-06;"C3/C1QA/ITGAM";3
"GO:0001819";"GO:0001819";"positive regulation of cytokine production";"7/19";"500/18888";0,014;13,9174736842105;9,28921871521077;3,34002526675302e-07;1,27136445637695e-05;5,43250289566959e-06;"CD81/FCGR2A/C3/IRAK1/TLR4/FCGR2B/TLR7";7
"GO:0002430";"GO:0002430";"complement receptor mediated signaling pathway";"3/19";"15/18888";0,2;198,821052631579;24,3210049676062;3,89659164101651e-07;1,43686816762484e-05;6,13969538173325e-06;"C3/CR2/ITGAM";3
"GO:0006957";"GO:0006957";"complement activation, alternative pathway";"3/19";"18/18888";0,166666666666667;165,684210526316;22,1812549218833;6,97486024279294e-07;2,49404093530172e-05;1,06569634969627e-05;"C3/CFH/CR2";3
"GO:0030449";"GO:0030449";"regulation of complement activation";"3/19";"22/18888";0,136363636363636;135,55980861244;20,0387503405001;1,31299138703144e-06;4,55685246087384e-05;1,9471296420683e-05;"C3/CFH/CR2";3
"GO:0150146";"GO:0150146";"cell junction disassembly";"3/19";"27/18888";0,111111111111111;110,456140350877;18,0602394013575;2,48591791851131e-06;8,38109469669528e-05;3,58121709162983e-05;"C3/C1QA/ITGAM";3
"GO:0050727";"GO:0050727";"regulation of inflammatory response";"6/19";"425/18888";0,0141176470588235;14,034427244582;8,62420618286169;2,65135808638729e-06;8,69056261649168e-05;3,71345182274711e-05;"CD81/APOE/C3/TLR4/FCGR2B/TLR7";6
"GO:0042100";"GO:0042100";"B cell proliferation";"4/19";"104/18888";0,0384615384615385;38,2348178137652;12,082469610517;3,15456670365718e-06;0,000100594695306407;4,29838171737457e-05;"CD81/TLR4/FCGR2B/CR2";4
"GO:0045088";"GO:0045088";"regulation of innate immune response";"6/19";"440/18888";0,0136363636363636;13,555980861244;8,45641302969022;3,23949018783345e-06;0,000100594695306407;4,29838171737457e-05;"APOE/IRAK1/TLR4/CFH/FCGR2B/TLR7";6
"GO:0002526";"GO:0002526";"acute inflammatory response";"4/19";"109/18888";0,036697247706422;36,4809270883631;11,7884261045118;3,8045626500998e-06;0,000115112408387635;4,91871932361081e-05;"FCGR2A/C3/FCGR2B/FCGR3B";4
"GO:0042116";"GO:0042116";"macrophage activation";"4/19";"110/18888";0,0363636363636364;36,1492822966507;11,7319981364223;3,94561761204818e-06;0,000116395719555421;4,97355483202915e-05;"TLR4/C1QA/FCGR2B/ITGAM";4
"GO:0002699";"GO:0002699";"positive regulation of immune effector process";"5/19";"257/18888";0,0194552529182879;19,340569322138;9,39388285156637;4,46272540862638e-06;0,000128439414199491;5,4881783587472e-05;"CD81/C3/TLR4/TLR7/ITGAM";5
"GO:0050808";"GO:0050808";"synapse organization";"6/19";"493/18888";0,0121703853955375;12,0986441763638;7,92368751559226;6,23227305952893e-06;0,000175097195482003;7,48185161783047e-05;"APOE/C3/C1QA/FCGR2B/MECP2/ITGAM";6
"GO:0055094";"GO:0055094";"response to lipoprotein particle";"3/19";"38/18888";0,0789473684210526;78,4819944598338;15,1712288943792;7,11968797124815e-06;0,000195377483862159;8,34842237020285e-05;"CD81/APOE/TLR4";3
"GO:0097242";"GO:0097242";"amyloid-beta clearance";"3/19";"39/18888";0,0769230769230769;76,4696356275304;14,9707737800206;7,70809431124826e-06;0,000206717074710749;8,83295974901415e-05;"APOE/C3/ITGAM";3
"GO:0071402";"GO:0071402";"cellular response to lipoprotein particle stimulus";"3/19";"41/18888";0,0731707317073171;72,7394094993581;14,5919206415963;8,97952684861272e-06;0,000235463148474734;0,000100612710186795;"CD81/APOE/TLR4";3
"GO:0001909";"GO:0001909";"leukocyte mediated cytotoxicity";"4/19";"144/18888";0,0277777777777778;27,6140350877193;10,1728978069688;1,14891583893919e-05;0,000294721889119184;0,000125933795618278;"FCGR2A/FCGR2B/FCGR3B/ITGAM";4
"GO:0002861";"GO:0002861";"regulation of inflammatory response to antigenic stimulus";"3/19";"48/18888";0,0625;62,1315789473684;13,4564230126875;1,45047283978048e-05;0,000351463836001588;0,000150179462484175;"CD81/C3/FCGR2B";3
"GO:0043277";"GO:0043277";"apoptotic cell clearance";"3/19";"48/18888";0,0625;62,1315789473684;13,4564230126875;1,45047283978048e-05;0,000351463836001588;0,000150179462484175;"C3/C4A/C4B";3
"GO:0050729";"GO:0050729";"positive regulation of inflammatory response";"4/19";"153/18888";0,0261437908496732;25,9896800825593;9,84834856809285;1,45946847153202e-05;0,000351463836001588;0,000150179462484175;"CD81/C3/TLR4/TLR7";4
"GO:0006911";"GO:0006911";"phagocytosis, engulfment";"3/19";"49/18888";0,0612244897959184;60,8635875402793;13,3142192785904;1,54408713169255e-05;0,00035725937556808;0,000152655879480027;"C3/FCGR2B/ITGAM";3
"GO:0042551";"GO:0042551";"neuron maturation";"3/19";"49/18888";0,0612244897959184;60,8635875402793;13,3142192785904;1,54408713169255e-05;0,00035725937556808;0,000152655879480027;"C3/C1QA/MECP2";3
"GO:0007254";"GO:0007254";"JNK cascade";"4/19";"171/18888";0,0233918128654971;23,2539242843952;9,27620610479432;2,26073631688512e-05;0,000513013241139316;0,000219209047730359;"IRAK1/TLR4/FCGR2B/TLR7";4
"GO:0002886";"GO:0002886";"regulation of myeloid leukocyte mediated immunity";"3/19";"57/18888";0,0526315789473684;52,3213296398892;12,3135274862818;2,43979782633949e-05;0,000543200270769924;0,000232107876626935;"C3/FCGR2B/ITGAM";3
"GO:0099024";"GO:0099024";"plasma membrane invagination";"3/19";"58/18888";0,0517241379310345;51,4192377495463;12,2030660179566;2,57124286650594e-05;0,000561864181940187;0,000240082910927163;"C3/FCGR2B/ITGAM";3
"GO:0002706";"GO:0002706";"regulation of lymphocyte mediated immunity";"4/19";"186/18888";0,021505376344086;21,3786078098472;8,86279707076501;3,1434689339909e-05;0,000650770675300186;0,000278072393816939;"CD81/C3/FCGR2B/CR2";4
"GO:0002712";"GO:0002712";"regulation of B cell mediated immunity";"3/19";"62/18888";0,0483870967741935;48,1018675721562;11,7879637882696;3,14355326204327e-05;0,000650770675300186;0,000278072393816939;"C3/FCGR2B/CR2";3
"GO:0002889";"GO:0002889";"regulation of immunoglobulin mediated immune response";"3/19";"62/18888";0,0483870967741935;48,1018675721562;11,7879637882696;3,14355326204327e-05;0,000650770675300186;0,000278072393816939;"C3/FCGR2B/CR2";3
"GO:0002700";"GO:0002700";"regulation of production of molecular mediator of immune response";"4/19";"187/18888";0,0213903743315508;21,2642837039122;8,83697229822389;3,21013107548114e-05;0,000653095632597887;0,000279065841226037;"CD81/TLR4/FCGR2B/TLR7";4
"GO:0030888";"GO:0030888";"regulation of B cell proliferation";"3/19";"64/18888";0,046875;46,5986842105263;11,5949849482821;3,4586624159574e-05;0,000691732483191481;0,000295575253745512;"CD81/TLR4/FCGR2B";3
"GO:0002822";"GO:0002822";"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"4/19";"192/18888";0,0208333333333333;20,7105263157895;8,71080585048888;3,55913103555316e-05;0,000699962436992121;0,000299091888777187;"CD81/C3/FCGR2B/CR2";4
"GO:0010324";"GO:0010324";"membrane invagination";"3/19";"65/18888";0,0461538461538462;45,8817813765182;11,5018100626971;3,62371303970648e-05;0,00070098055522191;0,000299526927699639;"C3/FCGR2B/ITGAM";3
"GO:0002883";"GO:0002883";"regulation of hypersensitivity";"2/19";"10/18888";0,2;198,821052631579;19,855387443622;4,29342979341963e-05;0,000817136638102447;0,000349160079974194;"C3/FCGR2B";2
"GO:0002819";"GO:0002819";"regulation of adaptive immune response";"4/19";"207/18888";0,0193236714975845;19,209763539283;8,35936459096462;4,77376268534991e-05;0,000894133328367126;0,000382060539061421;"CD81/C3/FCGR2B/CR2";4
"GO:0032481";"GO:0032481";"positive regulation of type I interferon production";"3/19";"73/18888";0,0410958904109589;40,8536409516943;10,8258292017312;5,13363855063623e-05;0,000937631074915852;0,000400646998113018;"IRAK1/TLR4/TLR7";3
"GO:0002924";"GO:0002924";"negative regulation of humoral immune response mediated by circulating immunoglobulin";"2/19";"11/18888";0,181818181818182;180,746411483254;18,9223003558291;5,24437719868188e-05;0,000937631074915852;0,000400646998113018;"FCGR2B/CR2";2
"GO:0097278";"GO:0097278";"complement-dependent cytotoxicity";"2/19";"11/18888";0,181818181818182;180,746411483254;18,9223003558291;5,24437719868188e-05;0,000937631074915852;0,000400646998113018;"C3/CFH";2
"GO:0002224";"GO:0002224";"toll-like receptor signaling pathway";"3/19";"76/18888";0,0394736842105263;39,2409972299169;10,5999146550937;5,79148632513731e-05;0,00101999311397941;0,000435840054947489;"IRAK1/TLR4/TLR7";3
"GO:0002720";"GO:0002720";"positive regulation of cytokine production involved in immune response";"3/19";"81/18888";0,037037037037037;36,8187134502924;10,2512441767202;7,00656826275445e-05;0,00121584566912504;0,00051952727521043;"CD81/TLR4/TLR7";3
"GO:0002863";"GO:0002863";"positive regulation of inflammatory response to antigenic stimulus";"2/19";"13/18888";0,153846153846154;152,939271255061;17,3892993386521;7,42855973096937e-05;0,00123460570176674;0,000527543381932443;"CD81/C3";2
"GO:0032490";"GO:0032490";"detection of molecule of bacterial origin";"2/19";"13/18888";0,153846153846154;152,939271255061;17,3892993386521;7,42855973096937e-05;0,00123460570176674;0,000527543381932443;"TLR4/C4B";2
"GO:1902950";"GO:1902950";"regulation of dendritic spine maintenance";"2/19";"13/18888";0,153846153846154;152,939271255061;17,3892993386521;7,42855973096937e-05;0,00123460570176674;0,000527543381932443;"APOE/FCGR2B";2
"GO:0043410";"GO:0043410";"positive regulation of MAPK cascade";"5/19";"475/18888";0,0105263157894737;10,4642659279778;6,62911130875071;8,5534279779473e-05;0,00139309368751742;0,000595264831686748;"CD81/APOE/IRAK1/TLR4/FCGR2B";5
"GO:0002274";"GO:0002274";"myeloid leukocyte activation";"4/19";"241/18888";0,016597510373444;16,4996724175584;7,68440779390061;8,61829145667556e-05;0,00139309368751742;0,000595264831686748;"TLR4/C1QA/FCGR2B/ITGAM";4
"GO:0048708";"GO:0048708";"astrocyte differentiation";"3/19";"88/18888";0,0340909090909091;33,88995215311;9,8131740457748;8,97163027578626e-05;0,001430611314247;0,0006112960031439;"TLR4/C1QA/MECP2";3
"GO:0002713";"GO:0002713";"negative regulation of B cell mediated immunity";"2/19";"15/18888";0,133333333333333;132,547368421053;16,1730218209;9,98799092885043e-05;0,00153062718130435;0,00065403248871078;"FCGR2B/CR2";2
"GO:0002890";"GO:0002890";"negative regulation of immunoglobulin mediated immune response";"2/19";"15/18888";0,133333333333333;132,547368421053;16,1730218209;9,98799092885043e-05;0,00153062718130435;0,00065403248871078;"FCGR2B/CR2";2
"GO:0016322";"GO:0016322";"neuron remodeling";"2/19";"15/18888";0,133333333333333;132,547368421053;16,1730218209;9,98799092885043e-05;0,00153062718130435;0,00065403248871078;"C3/C1QA";2
"GO:0002864";"GO:0002864";"regulation of acute inflammatory response to antigenic stimulus";"2/19";"16/18888";0,125;124,263157894737;15,6519396813226;0,000114079999790777;0,00170397974371034;0,000728105528311556;"C3/FCGR2B";2
"GO:0007252";"GO:0007252";"I-kappaB phosphorylation";"2/19";"16/18888";0,125;124,263157894737;15,6519396813226;0,000114079999790777;0,00170397974371034;0,000728105528311556;"TLR4/TLR7";2
"GO:0002921";"GO:0002921";"negative regulation of humoral immune response";"2/19";"17/18888";0,117647058823529;116,953560371517;15,1773147263802;0,000129213118706722;0,00190589350092414;0,000814382682375259;"FCGR2B/CR2";2
"GO:0002923";"GO:0002923";"regulation of humoral immune response mediated by circulating immunoglobulin";"2/19";"18/18888";0,111111111111111;110,456140350877;14,7426067388548;0,000145277572792027;0,00211638933203199;0,000904326931349978;"FCGR2B/CR2";2
"GO:0042113";"GO:0042113";"B cell activation";"4/19";"278/18888";0,0143884892086331;14,3036728511927;7,09095315751759;0,000149529200735113;0,00215176166911504;0,000919441426856472;"CD81/TLR4/FCGR2B/CR2";4
"GO:0032760";"GO:0032760";"positive regulation of tumor necrosis factor production";"3/19";"109/18888";0,0275229357798165;27,3606953162723;8,75825786698075;0,000169359008301888;0,00240775457585816;0,00102882644231584;"FCGR2A/TLR4/FCGR2B";3
"GO:0031341";"GO:0031341";"regulation of cell killing";"3/19";"110/18888";0,0272727272727273;27,111961722488;8,71555452202652;0,00017399676691936;0,00244424029720054;0,00104441668363877;"CFH/FCGR2B/ITGAM";3
"GO:0002755";"GO:0002755";"MyD88-dependent toll-like receptor signaling pathway";"2/19";"20/18888";0,1;99,4105263157895;13,9726077359532;0,000180193724284896;0,00247242551925788;0,00105646014605221;"IRAK1/TLR4";2
"GO:0071514";"GO:0071514";"genomic imprinting";"2/19";"20/18888";0,1;99,4105263157895;13,9726077359532;0,000180193724284896;0,00247242551925788;0,00105646014605221;"DNMT3A/MECP2";2
"GO:1903557";"GO:1903557";"positive regulation of tumor necrosis factor superfamily cytokine production";"3/19";"113/18888";0,0265486725663717;26,3921751280857;8,59078800388704;0,000188403772474728;0,0025553615117262;0,00109189845148693;"FCGR2A/TLR4/FCGR2B";3
"GO:0032355";"GO:0032355";"response to estradiol";"3/19";"115/18888";0,0260869565217391;25,933180778032;8,51027539858232;0,000198426296351868;0,00260966238073665;0,00111510105296419;"DNMT3A/MECP2/ITGAM";3
"GO:0002888";"GO:0002888";"positive regulation of myeloid leukocyte mediated immunity";"2/19";"21/18888";0,0952380952380952;94,6766917293233;13,6293020345925;0,000199042045988389;0,00260966238073665;0,00111510105296419;"C3/ITGAM";2
"GO:0010288";"GO:0010288";"response to lead ion";"2/19";"21/18888";0,0952380952380952;94,6766917293233;13,6293020345925;0,000199042045988389;0,00260966238073665;0,00111510105296419;"DNMT3A/MECP2";2
"GO:0002366";"GO:0002366";"leukocyte activation involved in immune response";"4/19";"301/18888";0,0132890365448505;13,2107011715335;6,77646266235656;0,000202840652425227;0,0026302414270524;0,00112389441887431;"CD81/TLR4/FCGR2B/ITGAM";4
"GO:0002263";"GO:0002263";"cell activation involved in immune response";"4/19";"305/18888";0,0131147540983607;13,0374460742019;6,7252775028529;0,000213350178217085;0,00273644793800174;0,00116927614835222;"CD81/TLR4/FCGR2B/ITGAM";4
"GO:0097062";"GO:0097062";"dendritic spine maintenance";"2/19";"22/18888";0,0909090909090909;90,3732057416268;13,3095266369236;0,000218814951448525;0,00277636174956193;0,0011863312025336;"APOE/FCGR2B";2
"GO:0046651";"GO:0046651";"lymphocyte proliferation";"4/19";"308/18888";0,012987012987013;12,9104579630895;6,68751566700272;0,000221486873191929;0,00278036713155826;0,00118804269046959;"CD81/TLR4/FCGR2B/CR2";4
"GO:0002718";"GO:0002718";"regulation of cytokine production involved in immune response";"3/19";"120/18888";0,025;24,8526315789474;8,31767169209441;0,000224982203489509;0,00279063303561642;0,00119242928105287;"CD81/TLR4/TLR7";3
"GO:0002440";"GO:0002440";"production of molecular mediator of immune response";"4/19";"310/18888";0,0129032258064516;12,8271646859083;6,66263251880814;0,00022703455205015;0,00279063303561642;0,00119242928105287;"CD81/TLR4/FCGR2B/TLR7";4
"GO:0044403";"GO:0044403";"biological process involved in symbiotic interaction";"4/19";"311/18888";0,0128617363344051;12,7859197833813;6,65027697203298;0,000229845757807877;0,00279606179601335;0,00119474897438929;"CD81/APOE/SCARB2/CR2";4
"GO:0002367";"GO:0002367";"cytokine production involved in immune response";"3/19";"122/18888";0,0245901639344262;24,4452113891286;8,24388757598531;0,000236217650145816;0,00284425333849044;0,00121534107862348;"CD81/TLR4/TLR7";3
"GO:0032943";"GO:0032943";"mononuclear cell proliferation";"4/19";"315/18888";0,0126984126984127;12,6235588972431;6,60141774832956;0,000241342825033704;0,00287661144989667;0,00122916760437155;"CD81/TLR4/FCGR2B/CR2";4
"GO:0032479";"GO:0032479";"regulation of type I interferon production";"3/19";"124/18888";0,0241935483870968;24,0509337860781;8,17185217891929;0,000247810938998901;0,00289521691107627;0,00123711766316283;"IRAK1/TLR4/TLR7";3
"GO:0032606";"GO:0032606";"type I interferon production";"3/19";"124/18888";0,0241935483870968;24,0509337860781;8,17185217891929;0,000247810938998901;0,00289521691107627;0,00123711766316283;"IRAK1/TLR4/TLR7";3
"GO:0019058";"GO:0019058";"viral life cycle";"4/19";"319/18888";0,0125391849529781;12,4652697574658;6,55343821301041;0,000253249957845354;0,00290689422030818;0,00124210734302196;"CD81/APOE/SCARB2/CR2";4
"GO:0002922";"GO:0002922";"positive regulation of humoral immune response";"2/19";"24/18888";0,0833333333333333;82,8421052631579;12,730614513576;0,000261127785892091;0,00290689422030818;0,00124210734302196;"C3/FCGR2B";2
"GO:0032727";"GO:0032727";"positive regulation of interferon-alpha production";"2/19";"24/18888";0,0833333333333333;82,8421052631579;12,730614513576;0,000261127785892091;0,00290689422030818;0,00124210734302196;"TLR4/TLR7";2
"GO:0050855";"GO:0050855";"regulation of B cell receptor signaling pathway";"2/19";"24/18888";0,0833333333333333;82,8421052631579;12,730614513576;0,000261127785892091;0,00290689422030818;0,00124210734302196;"CD81/FCGR2B";2
"GO:0060907";"GO:0060907";"positive regulation of macrophage cytokine production";"2/19";"24/18888";0,0833333333333333;82,8421052631579;12,730614513576;0,000261127785892091;0,00290689422030818;0,00124210734302196;"TLR4/TLR7";2
"GO:0002456";"GO:0002456";"T cell mediated immunity";"3/19";"129/18888";0,0232558139534884;23,1187270501836;7,99896858616407;0,000278392239226234;0,00307012002137342;0,00131185324731299;"CD81/FCGR2B/CR2";3
"GO:0050864";"GO:0050864";"regulation of B cell activation";"3/19";"130/18888";0,0230769230769231;22,9408906882591;7,96556365472116;0,000284787374798594;0,00311156576168834;0,00132956289014158;"CD81/TLR4/FCGR2B";3
"GO:0021782";"GO:0021782";"glial cell development";"3/19";"133/18888";0,0225563909774436;22,4234269885239;7,86756026751095;0,000304541512447561;0,00327995560825633;0,00140151537587402;"TLR4/C1QA/MECP2";3
"GO:0098581";"GO:0098581";"detection of external biotic stimulus";"2/19";"26/18888";0,0769230769230769;76,4696356275304;12,2193725312559;0,00030711879358174;0,00327995560825633;0,00140151537587402;"TLR4/C4B";2
"GO:0002702";"GO:0002702";"positive regulation of production of molecular mediator of immune response";"3/19";"134/18888";0,0223880597014925;22,2560879811469;7,83560673286261;0,000311317820444669;0,00327995560825633;0,00140151537587402;"CD81/TLR4/TLR7";3
"GO:0043405";"GO:0043405";"regulation of MAP kinase activity";"3/19";"134/18888";0,0223880597014925;22,2560879811469;7,83560673286261;0,000311317820444669;0,00327995560825633;0,00140151537587402;"APOE/IRAK1/TLR4";3
"GO:0070661";"GO:0070661";"leukocyte proliferation";"4/19";"352/18888";0,0113636363636364;11,2966507177034;6,1878980621179;0,000368271523250789;0,00384566723394629;0,00164324228818936;"CD81/TLR4/FCGR2B/CR2";4
"GO:0032607";"GO:0032607";"interferon-alpha production";"2/19";"30/18888";0,0666666666666667;66,2736842105263;11,3536312832062;0,000410081763911239;0,00420779549056749;0,00179797862621037;"TLR4/TLR7";2
"GO:0032647";"GO:0032647";"regulation of interferon-alpha production";"2/19";"30/18888";0,0666666666666667;66,2736842105263;11,3536312832062;0,000410081763911239;0,00420779549056749;0,00179797862621037;"TLR4/TLR7";2
"GO:0002705";"GO:0002705";"positive regulation of leukocyte mediated immunity";"3/19";"150/18888";0,02;19,8821052631579;7,36746828506942;0,00043330785895915;0,00440778684113618;0,0018834343415738;"CD81/C3/ITGAM";3
"GO:0002237";"GO:0002237";"response to molecule of bacterial origin";"4/19";"369/18888";0,010840108401084;10,7762088147197;6,01809078494885;0,000440276422351713;0,004440394686966;0,0018973675781059;"IRAK1/TLR4/FCGR2B/C4B";4
