"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0035264";"GO:0035264";"multicellular organism growth";"1/2";"147/18888";0,00680272108843537;64,2448979591837;7,92162498141509;0,015505276516141;0,0206737020215213;NA;"G6PC1";1
"GO:0016052";"GO:0016052";"carbohydrate catabolic process";"1/2";"158/18888";0,00632911392405063;59,7721518987342;7,63409820624493;0,0166606633755535;0,0208125495390119;NA;"G6PC1";1
"GO:0008643";"GO:0008643";"carbohydrate transport";"1/2";"159/18888";0,00628930817610063;59,3962264150943;7,6094373614063;0,0167656649064263;0,0208125495390119;NA;"SLC37A4";1
"GO:0015698";"GO:0015698";"inorganic anion transport";"1/2";"169/18888";0,00591715976331361;55,8816568047337;7,37489326316395;0,0178153718653126;0,0213784462383751;NA;"SLC37A4";1
"GO:0055088";"GO:0055088";"lipid homeostasis";"1/2";"176/18888";0,00568181818181818;53,6590909090909;7,22264188566783;0,0185498331580671;0,0215417417319489;NA;"G6PC1";1
"GO:0042593";"GO:0042593";"glucose homeostasis";"1/2";"258/18888";0,00387596899224806;36,6046511627907;5,92565900224288;0,0271330649770259;0,0297136427692603;NA;"G6PC1";1
"GO:0033500";"GO:0033500";"carbohydrate homeostasis";"1/2";"259/18888";0,00386100386100386;36,4633204633205;5,91372333145908;0,0272375058718219;0,0297136427692603;NA;"G6PC1";1
"GO:0008202";"GO:0008202";"steroid metabolic process";"1/2";"329/18888";0,00303951367781155;28,7051671732523;5,21684500062629;0,0345344367010135;0,0364840667595316;NA;"G6PC1";1
"GO:0015980";"GO:0015980";"energy derivation by oxidation of organic compounds";"1/2";"338/18888";0,0029585798816568;27,9408284023669;5,14308656543664;0,0354706204606557;0,0364840667595316;NA;"G6PC1";1
"GO:0046486";"GO:0046486";"glycerolipid metabolic process";"1/2";"400/18888";0,0025;23,61;4,70340186556896;0,0419075467603565;0,0419075467603565;NA;"G6PC1";1
