"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0030217";"GO:0030217";"T cell differentiation";"10/25";"310/18888";0,032258064516129;24,3716129032258;15,1048412197324;3,22648217425187e-12;2,76786077948321e-10;1,15474098867962e-10;"IL23R/STAT4/PTPN22/FOXP3/GATA3/HLA-DRB1/TNFSF4/SOCS1/CTLA4/JAK1";10
"GO:0042093";"GO:0042093";"T-helper cell differentiation";"7/25";"74/18888";0,0945945945945946;71,4681081081081;22,1112866135655;4,81223628637248e-12;3,85299718662223e-10;1,60745577004442e-10;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/TNFSF4/JAK1";7
"GO:0002294";"GO:0002294";"CD4-positive, alpha-beta T cell differentiation involved in immune response";"7/25";"76/18888";0,0921052631578947;69,5873684210526;21,811200160539;5,83629568655118e-12;4,2799352734692e-10;1,78557271586953e-10;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/TNFSF4/JAK1";7
"GO:0002287";"GO:0002287";"alpha-beta T cell activation involved in immune response";"7/25";"77/18888";0,0909090909090909;68,6836363636364;21,6655249586125;6,41455744566574e-12;4,2799352734692e-10;1,78557271586953e-10;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/TNFSF4/JAK1";7
"GO:0002293";"GO:0002293";"alpha-beta T cell differentiation involved in immune response";"7/25";"77/18888";0,0909090909090909;68,6836363636364;21,6655249586125;6,41455744566574e-12;4,2799352734692e-10;1,78557271586953e-10;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/TNFSF4/JAK1";7
"GO:0045785";"GO:0045785";"positive regulation of cell adhesion";"11/25";"485/18888";0,022680412371134;17,1355051546392;13,1055494901138;9,21247082796333e-12;5,82325129704419e-10;2,42943829036595e-10;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/SOCS1/ETS1/HLA-DPB1/JAK1";11
"GO:0070661";"GO:0070661";"leukocyte proliferation";"10/25";"352/18888";0,0284090909090909;21,4636363636364;14,1088703718356;1,13461061266133e-11;6,49830645238865e-10;2,71106873336868e-10;"IL23R/PTPN22/FOXP3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/HLA-DPB1/TNFAIP3/CTLA4";10
"GO:0050670";"GO:0050670";"regulation of lymphocyte proliferation";"9/25";"237/18888";0,0379746835443038;28,6906329113924;15,6171616783643;1,13625674854423e-11;6,49830645238865e-10;2,71106873336868e-10;"IL23R/PTPN22/FOXP3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/HLA-DPB1/CTLA4";9
"GO:0002292";"GO:0002292";"T cell differentiation involved in immune response";"7/25";"85/18888";0,0823529411764706;62,2192941176471;20,5935073775491;1,30779996783148e-11;6,8943542766138e-10;2,87629837912982e-10;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/TNFSF4/JAK1";7
"GO:0032944";"GO:0032944";"regulation of mononuclear cell proliferation";"9/25";"241/18888";0,037344398340249;28,2144398340249;15,4792369208892;1,32031763831905e-11;6,8943542766138e-10;2,87629837912982e-10;"IL23R/PTPN22/FOXP3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/HLA-DPB1/CTLA4";9
"GO:0051250";"GO:0051250";"negative regulation of lymphocyte activation";"8/25";"165/18888";0,0484848484848485;36,6312727272727;16,7352305971578;2,72576079497343e-11;1,3181275458824e-09;5,49917798185741e-10;"PTPN22/FOXP3/HLA-DRB1/IL10/TNFSF4/SOCS1/TNFAIP3/CTLA4";8
"GO:0002460";"GO:0002460";"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"10/25";"385/18888";0,025974025974026;19,6238961038961;13,4408254972054;2,74381254346877e-11;1,3181275458824e-09;5,49917798185741e-10;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4/TNFAIP3/JAK1";10
"GO:1903039";"GO:1903039";"positive regulation of leukocyte cell-cell adhesion";"9/25";"277/18888";0,0324909747292419;24,5475812274368;14,3730006681273;4,58578140020655e-11;2,11827825448003e-09;8,83737630161263e-10;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-DPA1/TNFSF4/SOCS1/ETS1/HLA-DPB1";9
"GO:0042129";"GO:0042129";"regulation of T cell proliferation";"8/25";"181/18888";0,0441988950276243;33,3931491712707;15,9417684707753;5,73002165966484e-11;2,45777000473481e-09;1,02537229699266e-09;"IL23R/FOXP3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/HLA-DPB1/CTLA4";8
"GO:0046631";"GO:0046631";"alpha-beta T cell activation";"8/25";"181/18888";0,0441988950276243;33,3931491712707;15,9417684707753;5,73002165966484e-11;2,45777000473481e-09;1,02537229699266e-09;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/TNFSF4/SOCS1/JAK1";8
"GO:1903706";"GO:1903706";"regulation of hemopoiesis";"10/25";"424/18888";0,0235849056603774;17,8188679245283;12,7515478473924;7,07461471146867e-11;2,92986629947375e-09;1,22232907537535e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4/SOCS1/ETS1/CTLA4";10
"GO:0043370";"GO:0043370";"regulation of CD4-positive, alpha-beta T cell differentiation";"6/25";"56/18888";0,107142857142857;80,9485714285714;21,8123576864185;8,7395987823008e-11;3,44854000132375e-09;1,43871777083142e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/TNFSF4/SOCS1";6
"GO:0002695";"GO:0002695";"negative regulation of leukocyte activation";"8/25";"192/18888";0,0416666666666667;31,48;15,4538730199607;9,18844962883929e-11;3,44854000132375e-09;1,43871777083142e-09;"PTPN22/FOXP3/HLA-DRB1/IL10/TNFSF4/SOCS1/TNFAIP3/CTLA4";8
"GO:0002822";"GO:0002822";"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"8/25";"192/18888";0,0416666666666667;31,48;15,4538730199607;9,18844962883929e-11;3,44854000132375e-09;1,43871777083142e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4/TNFAIP3";8
"GO:0046651";"GO:0046651";"lymphocyte proliferation";"9/25";"308/18888";0,0292207792207792;22,0768831168831;13,5770370354498;1,17883858343132e-10;4,29025799606368e-09;1,78987931646988e-09;"IL23R/PTPN22/FOXP3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/HLA-DPB1/CTLA4";9
"GO:0032943";"GO:0032943";"mononuclear cell proliferation";"9/25";"315/18888";0,0285714285714286;21,5862857142857;13,4133839334968;1,43910885150562e-10;5,08344038428896e-09;2,12079199169249e-09;"IL23R/PTPN22/FOXP3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/HLA-DPB1/CTLA4";9
"GO:0002819";"GO:0002819";"regulation of adaptive immune response";"8/25";"207/18888";0,0386473429951691;29,1988405797101;14,851231808498;1,67513378393323e-10;5,74810192715373e-09;2,39808625910441e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4/TNFAIP3";8
"GO:0002286";"GO:0002286";"T cell activation involved in immune response";"7/25";"124/18888";0,0564516129032258;42,6503225806452;16,9399690265927;1,93041317128884e-10;6,31538113637707e-09;2,63475298734869e-09;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/TNFSF4/JAK1";7
"GO:0002285";"GO:0002285";"lymphocyte activation involved in immune response";"8/25";"212/18888";0,0377358490566038;28,5101886792453;14,6644466186406;2,02600831019503e-10;6,31538113637707e-09;2,63475298734869e-09;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/JAK1";8
"GO:0051251";"GO:0051251";"positive regulation of lymphocyte activation";"9/25";"328/18888";0,0274390243902439;20,7307317073171;13,1231242044163;2,05969578415197e-10;6,31538113637707e-09;2,63475298734869e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/SOCS1/HLA-DPB1";9
"GO:1902105";"GO:1902105";"regulation of leukocyte differentiation";"9/25";"328/18888";0,0274390243902439;20,7307317073171;13,1231242044163;2,05969578415197e-10;6,31538113637707e-09;2,63475298734869e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4/SOCS1/CTLA4";9
"GO:0042098";"GO:0042098";"T cell proliferation";"8/25";"213/18888";0,0375586854460094;28,376338028169;14,6278656623273;2,10337423359769e-10;6,31538113637707e-09;2,63475298734869e-09;"IL23R/FOXP3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/HLA-DPB1/CTLA4";8
"GO:0045619";"GO:0045619";"regulation of lymphocyte differentiation";"8/25";"215/18888";0,0372093023255814;28,1123720930233;14,5554557950566;2,26584577858766e-10;6,47923995258044e-09;2,70311426217476e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/SOCS1/CTLA4";8
"GO:0050866";"GO:0050866";"negative regulation of cell activation";"8/25";"215/18888";0,0372093023255814;28,1123720930233;14,5554557950566;2,26584577858766e-10;6,47923995258044e-09;2,70311426217476e-09;"PTPN22/FOXP3/HLA-DRB1/IL10/TNFSF4/SOCS1/TNFAIP3/CTLA4";8
"GO:0050868";"GO:0050868";"negative regulation of T cell activation";"7/25";"129/18888";0,0542635658914729;40,9972093023256;16,594562847632;2,55246262706908e-10;7,12908747699993e-09;2,97422817744158e-09;"PTPN22/FOXP3/HLA-DRB1/IL10/TNFSF4/SOCS1/CTLA4";7
"GO:0045621";"GO:0045621";"positive regulation of lymphocyte differentiation";"7/25";"133/18888";0,0526315789473684;39,7642105263158;16,3321869263184;3,16618654098972e-10;8,51567063108616e-09;3,55270539497525e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/SOCS1";7
"GO:0002711";"GO:0002711";"positive regulation of T cell mediated immunity";"6/25";"69/18888";0,0869565217391304;65,6973913043478;19,6001392116877;3,19071755536118e-10;8,51567063108616e-09;3,55270539497525e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/TNFSF4";6
"GO:0001819";"GO:0001819";"positive regulation of cytokine production";"10/25";"500/18888";0,02;15,1104;11,6413458562544;3,53617538582864e-10;9,23249269213086e-09;3,85176083216117e-09;"IL23R/PTPN22/FOXP3/GATA3/HLA-DPA1/IFNGR1/IL10/IRF5/TNFSF4/HLA-DPB1";10
"GO:0046637";"GO:0046637";"regulation of alpha-beta T cell differentiation";"6/25";"74/18888";0,0810810810810811;61,2583783783784;18,90770606682;4,90945971381692e-10;1,23239046898067e-08;5,14148615833121e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/TNFSF4/SOCS1";6
"GO:0002696";"GO:0002696";"positive regulation of leukocyte activation";"9/25";"362/18888";0,0248618784530387;18,7836464088398;12,4374223473419;4,92545732814922e-10;1,23239046898067e-08;5,14148615833121e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/SOCS1/HLA-DPB1";9
"GO:0002237";"GO:0002237";"response to molecule of bacterial origin";"9/25";"369/18888";0,024390243902439;18,4273170731707;12,3078179046717;5,83157148884651e-10;1,42933007308258e-08;5,96311069536184e-09;"IL23R/PTPN22/FOXP3/FASLG/IL10/TNIP1/IRF5/TNFSF4/TNFAIP3";9
"GO:1903038";"GO:1903038";"negative regulation of leukocyte cell-cell adhesion";"7/25";"148/18888";0,0472972972972973;35,7340540540541;15,4435682728078;6,716125793969e-10;1,59744838237912e-08;6,66449388678262e-09;"PTPN22/FOXP3/HLA-DRB1/IL10/TNFSF4/SOCS1/CTLA4";7
"GO:2000514";"GO:2000514";"regulation of CD4-positive, alpha-beta T cell activation";"6/25";"78/18888";0,0769230769230769;58,1169230769231;18,4019488577062;6,78350270618945e-10;1,59744838237912e-08;6,66449388678262e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/TNFSF4/SOCS1";6
"GO:0050867";"GO:0050867";"positive regulation of cell activation";"9/25";"380/18888";0,0236842105263158;17,8938947368421;12,1112215534129;7,55347130560892e-10;1,74456135346852e-08;7,27824360621427e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-DPA1/IL10/TNFSF4/SOCS1/HLA-DPB1";9
"GO:0050870";"GO:0050870";"positive regulation of T cell activation";"8/25";"253/18888";0,0316205533596838;23,8899604743083;13,3440210047542;8,2421902977907e-10;1,86771142408427e-08;7,79202101638208e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-DPA1/TNFSF4/SOCS1/HLA-DPB1";8
"GO:0002699";"GO:0002699";"positive regulation of immune effector process";"8/25";"257/18888";0,0311284046692607;23,5181322957198;13,2320446347687;9,33045104619424e-10;2,07516142712579e-08;8,65749453798919e-09;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/IRF5/TNFSF4";8
"GO:0043372";"GO:0043372";"positive regulation of CD4-positive, alpha-beta T cell differentiation";"5/25";"36/18888";0,138888888888889;104,933333333333;22,7234099239205;9,73333136739139e-10;2,08745195932805e-08;8,70877017082388e-09;"IL23R/FOXP3/HLA-DRB1/TNFSF4/SOCS1";5
"GO:0045589";"GO:0045589";"regulation of regulatory T cell differentiation";"5/25";"36/18888";0,138888888888889;104,933333333333;22,7234099239205;9,73333136739139e-10;2,08745195932805e-08;8,70877017082388e-09;"FOXP3/HLA-DRB1/TNFSF4/SOCS1/CTLA4";5
"GO:0009615";"GO:0009615";"response to virus";"9/25";"409/18888";0,0220048899755501;16,6251344743276;11,6303369487022;1,44146079139292e-09;3,03718317625069e-08;1,26710126814964e-08;"IL23R/FOXP3/GATA3/IFNGR1/IRF5/TRIM8/TNFSF4/TNFAIP3/JAK1";9
"GO:0045066";"GO:0045066";"regulatory T cell differentiation";"5/25";"41/18888";0,121951219512195;92,1365853658537;21,2671687911799;1,92629672622148e-09;3,98876270377931e-08;1,66409662737101e-08;"FOXP3/HLA-DRB1/TNFSF4/SOCS1/CTLA4";5
"GO:0045622";"GO:0045622";"regulation of T-helper cell differentiation";"5/25";"43/18888";0,116279069767442;87,8511627906977;20,7566807807999;2,46994948462079e-09;5,02781242547385e-08;2,09758421887511e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/TNFSF4";5
"GO:0032689";"GO:0032689";"negative regulation of type II interferon production";"5/25";"44/18888";0,113636363636364;85,8545454545455;20,5145036657151;2,78414826289138e-09;5,57293677288757e-08;2,32500802304613e-08;"FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4";5
"GO:0002709";"GO:0002709";"regulation of T cell mediated immunity";"6/25";"99/18888";0,0606060606060606;45,7890909090909;16,2661256896573;2,90607731071482e-09;5,72163745929263e-08;2,38704538377956e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/TNFSF4";6
"GO:0045580";"GO:0045580";"regulation of T cell differentiation";"7/25";"183/18888";0,0382513661202186;28,8996721311475;13,8067639629473;2,96346125246095e-09;5,74051123258968e-08;2,39491945020613e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/TNFSF4/SOCS1/CTLA4";7
"GO:0002366";"GO:0002366";"leukocyte activation involved in immune response";"8/25";"301/18888";0,026578073089701;20,0802657807309;12,148121598769;3,24008811945162e-09;6,17673941501809e-08;2,57691218856971e-08;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/JAK1";8
"GO:0002706";"GO:0002706";"regulation of lymphocyte mediated immunity";"7/25";"186/18888";0,0376344086021505;28,4335483870968;13,6880172195585;3,31865166007546e-09;6,22765725586035e-08;2,59815491808539e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4";7
"GO:2000516";"GO:2000516";"positive regulation of CD4-positive, alpha-beta T cell activation";"5/25";"46/18888";0,108695652173913;82,1217391304348;20,0538970439383;3,50793283680358e-09;6,48158051846324e-08;2,70409073735791e-08;"IL23R/FOXP3/HLA-DRB1/TNFSF4/SOCS1";5
"GO:0002263";"GO:0002263";"cell activation involved in immune response";"8/25";"305/18888";0,0262295081967213;19,8169180327869;12,0610914795193;3,593816409511e-09;6,53965683003441e-08;2,72831995363195e-08;"IL23R/STAT4/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/JAK1";8
"GO:1902107";"GO:1902107";"positive regulation of leukocyte differentiation";"7/25";"190/18888";0,0368421052631579;27,834947368421;13,5339972130401;3,84808298133447e-09;6,79639361850398e-08;2,83542956519382e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/SOCS1";7
"GO:1903708";"GO:1903708";"positive regulation of hemopoiesis";"7/25";"190/18888";0,0368421052631579;27,834947368421;13,5339972130401;3,84808298133447e-09;6,79639361850398e-08;2,83542956519382e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/SOCS1";7
"GO:0050777";"GO:0050777";"negative regulation of immune response";"7/25";"194/18888";0,0360824742268041;27,2610309278351;13,3846687974531;4,44769729803094e-09;7,74157167381906e-08;3,22975425455793e-08;"PDCD1/FOXP3/HLA-DRB1/HLA-B/IL10/TNFSF4/TNFAIP3";7
"GO:0002520";"GO:0002520";"immune system development";"7/25";"197/18888";0,0355329949238579;26,8458883248731;13,2756079939374;4,94794307258763e-09;8,48925661453964e-08;3,54168556774694e-08;"PDCD1/FOXP3/GATA3/HLA-B/IL10/TNFSF4/TNFAIP3";7
"GO:0022408";"GO:0022408";"negative regulation of cell-cell adhesion";"7/25";"203/18888";0,0344827586206897;26,0524137931034;13,0646312533193;6,09317160324111e-09;1,03069001344966e-07;4,2999995302339e-08;"PTPN22/FOXP3/HLA-DRB1/IL10/TNFSF4/SOCS1/CTLA4";7
"GO:0046634";"GO:0046634";"regulation of alpha-beta T cell activation";"6/25";"115/18888";0,0521739130434783;39,4184347826087;15,0441570809415;7,19703214427301e-09;1,20050494517665e-07;5,00846096589759e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/TNFSF4/SOCS1";6
"GO:0046638";"GO:0046638";"positive regulation of alpha-beta T cell differentiation";"5/25";"54/18888";0,0925925925925926;69,9555555555555;18,4731506009678;8,03624195870826e-09;1,32212693046693e-07;5,5158632622136e-08;"IL23R/FOXP3/HLA-DRB1/TNFSF4/SOCS1";5
"GO:0045582";"GO:0045582";"positive regulation of T cell differentiation";"6/25";"119/18888";0,0504201680672269;38,0934453781513;14,7773377540141;8,84525789675846e-09;1,43556145054147e-07;5,98910776508823e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/TNFSF4/SOCS1";6
"GO:0032496";"GO:0032496";"response to lipopolysaccharide";"8/25";"348/18888";0,0229885057471264;17,368275862069;11,2197661456869;1,00846844666839e-08;1,61489413926498e-07;6,73727692090039e-08;"IL23R/PTPN22/FOXP3/FASLG/IL10/TNIP1/TNFSF4/TNFAIP3";8
"GO:0002824";"GO:0002824";"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"6/25";"125/18888";0,048;36,26496;14,4010240250899;1,18943984333829e-08;1,87962796295959e-07;7,84173636328292e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/TNFSF4";6
"GO:0002708";"GO:0002708";"positive regulation of lymphocyte mediated immunity";"6/25";"128/18888";0,046875;35,415;14,2227132394916;1,37174140510979e-08;2,13956029550241e-07;8,92616416722158e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/TNFSF4";6
"GO:0002456";"GO:0002456";"T cell mediated immunity";"6/25";"129/18888";0,0465116279069767;35,1404651162791;14,1646405812252;1,43741051627268e-08;2,21324362826088e-07;9,23356822868817e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/TNFSF4";6
"GO:0002821";"GO:0002821";"positive regulation of adaptive immune response";"6/25";"131/18888";0,0458015267175573;34,6039694656489;14,0504635347048;1,57656426628356e-08;2,396776814945e-07;9,99926170221151e-08;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/TNFSF4";6
"GO:0032615";"GO:0032615";"interleukin-12 production";"5/25";"63/18888";0,0793650793650794;59,9619047619048;17,0655543138875;1,77194452824452e-08;2,62729059064404e-07;1,0960956406035e-07;"IL23R/HLA-B/IL10/IRF5/TNFSF4";5
"GO:0032655";"GO:0032655";"regulation of interleukin-12 production";"5/25";"63/18888";0,0793650793650794;59,9619047619048;17,0655543138875;1,77194452824452e-08;2,62729059064404e-07;1,0960956406035e-07;"IL23R/HLA-B/IL10/IRF5/TNFSF4";5
"GO:0001818";"GO:0001818";"negative regulation of cytokine production";"8/25";"381/18888";0,020997375328084;15,863937007874;10,6702462833414;2,04111419833648e-08;2,98948555146599e-07;1,24720200052396e-07;"IL23R/PTPN22/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/TNFAIP3";8
"GO:0002697";"GO:0002697";"regulation of immune effector process";"8/25";"385/18888";0,0207792207792208;15,6991168831169;10,6083208307669;2,21349576103141e-08;3,20290169758882e-07;1,33623840488389e-07;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/IRF5/TNFSF4";8
"GO:0002703";"GO:0002703";"regulation of leukocyte mediated immunity";"7/25";"246/18888";0,0284552845528455;21,4985365853659;11,7812201420272;2,29735393269921e-08;3,28466913472827e-07;1,3703514686276e-07;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4";7
"GO:0050852";"GO:0050852";"T cell receptor signaling pathway";"6/25";"146/18888";0,0410958904109589;31,0487671232877;13,2690927930354;3,01861639672174e-08;4,26512740289742e-07;1,77939492859387e-07;"PTPN22/FOXP3/GATA3/HLA-DRB1/HLA-DPB1/CTLA4";6
"GO:0048002";"GO:0048002";"antigen processing and presentation of peptide antigen";"5/25";"72/18888";0,0694444444444444;52,4666666666667;15,9284952160463;3,49925824820675e-08;4,88675483267013e-07;2,03873552771899e-07;"ERAP1/HLA-DRB1/HLA-DPA1/HLA-B/HLA-DPB1";5
"GO:0002705";"GO:0002705";"positive regulation of leukocyte mediated immunity";"6/25";"150/18888";0,04;30,2208;13,0804361772467;3,54775471406982e-08;4,89753265700903e-07;2,04323199503598e-07;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/TNFSF4";6
"GO:0046635";"GO:0046635";"positive regulation of alpha-beta T cell activation";"5/25";"73/18888";0,0684931506849315;51,7479452054794;15,8151710393941;3,75323657732054e-08;5,12231491972951e-07;2,13701030000548e-07;"IL23R/FOXP3/HLA-DRB1/TNFSF4/SOCS1";5
"GO:0050727";"GO:0050727";"regulation of inflammatory response";"8/25";"425/18888";0,0188235294117647;14,2215529411765;10,0362601612738;4,7576925930798e-08;6,42021213965038e-07;2,67848808315315e-07;"FOXP3/GATA3/HLA-DRB1/IL10/TNIP1/TNFSF4/ETS1/TNFAIP3";8
"GO:0032729";"GO:0032729";"positive regulation of type II interferon production";"5/25";"77/18888";0,0649350649350649;49,0597402597403;15,3839178573043;4,91959305877667e-08;6,56492362621198e-07;2,73886116488619e-07;"IL23R/PTPN22/HLA-DPA1/TNFSF4/HLA-DPB1";5
"GO:0002507";"GO:0002507";"tolerance induction";"4/25";"30/18888";0,133333333333333;100,736;19,9026483734817;6,38961617352105e-08;8,43288903780086e-07;3,51816922914519e-07;"PDCD1/FOXP3/HLA-B/TNFAIP3";4
