"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0043648";"GO:0043648";"dicarboxylic acid metabolic process";"4/14";"94/18888";0,0425531914893617;57,4103343465046;14,9322936524489;5,54225643875804e-07;2,18279638203394e-05;1,33283413952319e-05;"SDHA/MDH2/DLST/FH";4
"GO:0006754";"GO:0006754";"ATP biosynthetic process";"4/14";"101/18888";0,0396039603960396;53,4314002828854;14,3892102502024;7,39840181844714e-07;2,70570123646067e-05;1,65212431584872e-05;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009206";"GO:0009206";"purine ribonucleoside triphosphate biosynthetic process";"4/14";"112/18888";0,0357142857142857;48,1836734693878;13,6399492799365;1,1201746816253e-06;3,71452365878083e-05;2,26811991500392e-05;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009145";"GO:0009145";"purine nucleoside triphosphate biosynthetic process";"4/14";"113/18888";0,0353982300884956;47,7572692793932;13,5772533225871;1,16078864336901e-06;3,71452365878083e-05;2,26811991500392e-05;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009201";"GO:0009201";"ribonucleoside triphosphate biosynthetic process";"4/14";"118/18888";0,0338983050847458;45,7336561743341;13,2756806072467;1,38051747700421e-06;4,15779381309504e-05;2,5387844623545e-05;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009142";"GO:0009142";"nucleoside triphosphate biosynthetic process";"4/14";"126/18888";0,0317460317460317;42,8299319727891;12,8305832143112;1,79452212705019e-06;5,10441849472054e-05;3,11680158908717e-05;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009150";"GO:0009150";"purine ribonucleotide metabolic process";"5/14";"446/18888";0,0112107623318386;15,1249199231262;8,22172502150981;1,20506845739723e-05;0,000324734236940728;0,000198285502408298;"SDHA/DLST/SDHC/SDHB/SDHD";5
"GO:0009152";"GO:0009152";"purine ribonucleotide biosynthetic process";"4/14";"211/18888";0,018957345971564;25,5761679079215;9,77721952598662;1,38785251604059e-05;0,00035529024410639;0,000216943261717923;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009259";"GO:0009259";"ribonucleotide metabolic process";"5/14";"466/18888";0,0107296137339056;14,4757817290006;8,02217386029981;1,48999230622096e-05;0,000363274314659585;0,000221818403482518;"SDHA/DLST/SDHC/SDHB/SDHD";5
"GO:0046034";"GO:0046034";"ATP metabolic process";"4/14";"220/18888";0,0181818181818182;24,5298701298701;9,5608280401199;1,63587295215277e-05;0,000380712250682826;0,000232466156358551;"SDHA/SDHC/SDHB/SDHD";4
"GO:0019693";"GO:0019693";"ribose phosphate metabolic process";"5/14";"480/18888";0,0104166666666667;14,0535714285714;7,88969470720995;1,71901714930729e-05;0,000382668165411015;0,000233660454619801;"SDHA/DLST/SDHC/SDHB/SDHD";5
"GO:0009260";"GO:0009260";"ribonucleotide biosynthetic process";"4/14";"226/18888";0,0176991150442478;23,8786346396966;9,42364164118923;1,81844389519641e-05;0,000387934697641901;0,00023687624424269;"SDHA/SDHC/SDHB/SDHD";4
"GO:0046390";"GO:0046390";"ribose phosphate biosynthetic process";"4/14";"233/18888";0,0171673819742489;23,161250766401;9,27017930722597;2,04995349928564e-05;0,000419830476653699;0,000256352079700141;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009205";"GO:0009205";"purine ribonucleoside triphosphate metabolic process";"4/14";"244/18888";0,0163934426229508;22,1170960187354;9,04217885853346;2,4566998318727e-05;0,000483780889968777;0,000295400749014652;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009144";"GO:0009144";"purine nucleoside triphosphate metabolic process";"4/14";"250/18888";0,016;21,5862857142857;8,92404762411408;2,70209370354444e-05;0,000493515891613978;0,000301345024279094;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009199";"GO:0009199";"ribonucleoside triphosphate metabolic process";"4/14";"251/18888";0,0159362549800797;21,5002845759818;8,90476126417589;2,7446815412626e-05;0,000493515891613978;0,000301345024279094;"SDHA/SDHC/SDHB/SDHD";4
"GO:2001241";"GO:2001241";"positive regulation of extrinsic apoptotic signaling pathway in absence of ligand";"2/14";"11/18888";0,181818181818182;245,298701298701;22,073161739617;2,7953048548448e-05;0,000493515891613978;0,000301345024279094;"RET/NF1";2
"GO:0006164";"GO:0006164";"purine nucleotide biosynthetic process";"4/14";"256/18888";0,015625;21,0803571428571;8,80998583827767;2,96507343999725e-05;0,000506039200426198;0,000308991863747082;"SDHA/SDHC/SDHB/SDHD";4
"GO:0072522";"GO:0072522";"purine-containing compound biosynthetic process";"4/14";"264/18888";0,0151515151515152;20,4415584415584;8,66383334557518;3,34441747523127e-05;0,000551131984210756;0,0003365259031879;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009141";"GO:0009141";"nucleoside triphosphate metabolic process";"4/14";"266/18888";0,0150375939849624;20,2878625134264;8,62830108595206;3,44457490131723e-05;0,000551131984210756;0,0003365259031879;"SDHA/SDHC/SDHB/SDHD";4
"GO:0009165";"GO:0009165";"nucleotide biosynthetic process";"4/14";"293/18888";0,0136518771331058;18,4183325207216;8,18381547555178;5,0232573676988e-05;0,000776754884260001;0,000474293175627509;"SDHA/SDHC/SDHB/SDHD";4
"GO:1901293";"GO:1901293";"nucleoside phosphate biosynthetic process";"4/14";"295/18888";0,0135593220338983;18,2934624697337;8,15326882209602;5,15813790328907e-05;0,000776754884260001;0,000474293175627509;"SDHA/SDHC/SDHB/SDHD";4
"GO:0048483";"GO:0048483";"autonomic nervous system development";"2/14";"46/18888";0,0434782608695652;58,6583850931677;10,6632949766172;0,00051828538474094;0,00737116991631559;0,0045008993938029;"RET/NF1";2
"GO:2001239";"GO:2001239";"regulation of extrinsic apoptotic signaling pathway in absence of ligand";"2/14";"46/18888";0,0434782608695652;58,6583850931677;10,6632949766172;0,00051828538474094;0,00737116991631559;0,0045008993938029;"RET/NF1";2
"GO:2001238";"GO:2001238";"positive regulation of extrinsic apoptotic signaling pathway";"2/14";"51/18888";0,0392156862745098;52,9075630252101;10,1093537023909;0,000637117231967408;0,00881632493965711;0,00538332341093372;"RET/NF1";2
"GO:0170040";"GO:0170040";"proteinogenic amino acid catabolic process";"2/14";"57/18888";0,0350877192982456;47,3383458646617;9,54233799732789;0,000795497470056487;0,0107182817018137;0,00654467447664201;"DLST/FAH";2
"GO:0170035";"GO:0170035";"L-amino acid catabolic process";"2/14";"61/18888";0,0327868852459016;44,2341920374707;9,2111792996175;0,000910587230831177;0,011954375953476;0,00729944419856571;"DLST/FAH";2
"GO:0097192";"GO:0097192";"extrinsic apoptotic signaling pathway in absence of ligand";"2/14";"67/18888";0,0298507462686567;40,272921108742;8,77046847437373;0,00109737765116313;0,0140464339348881;0,00857687269461711;"RET/NF1";2
"GO:0038034";"GO:0038034";"signal transduction in absence of ligand";"2/14";"69/18888";0,0289855072463768;39,1055900621118;8,63631546838451;0,00116339635250073;0,0145282666458628;0,00887108386887592;"RET/NF1";2
"GO:0006094";"GO:0006094";"gluconeogenesis";"2/14";"89/18888";0,0224719101123595;30,3178170144462;7,55044923424971;0,00192560035502641;0,0234392502927367;0,0143122066960172;"SLC25A11/MDH2";2
"GO:1901606";"GO:1901606";"alpha-amino acid catabolic process";"2/14";"90/18888";0,0222222222222222;29,9809523809524;7,50570719264718;0,00196853078630406;0,0234392502927367;0,0143122066960172;"DLST/FAH";2
"GO:0019319";"GO:0019319";"hexose biosynthetic process";"2/14";"92/18888";0,0217391304347826;29,3291925465838;7,41837741101706;0,00205575500286661;0,0238938747992697;0,0145898043079422;"SLC25A11/MDH2";2
"GO:0001656";"GO:0001656";"metanephros development";"2/14";"93/18888";0,021505376344086;29,0138248847926;7,37575107818799;0,00210004758977956;0,0238938747992697;0,0145898043079422;"RET/NF1";2
"GO:0046364";"GO:0046364";"monosaccharide biosynthetic process";"2/14";"96/18888";0,0208333333333333;28,1071428571429;7,25180958134978;0,00223564008597254;0,024883646174303;0,0151941671746875;"SLC25A11/MDH2";2
"GO:0006835";"GO:0006835";"dicarboxylic acid transport";"2/14";"99/18888";0,0202020202020202;27,2554112554113;7,13342537056278;0,00237529214704231;0,0258755229635247;0,015799815625343;"SLC25A11/NF1";2
"GO:0009063";"GO:0009063";"amino acid catabolic process";"2/14";"111/18888";0,018018018018018;24,3088803088803;6,70784981868809;0,00297417498355642;0,0317245331579352;0,0193712712744793;"DLST/FAH";2
